date,zone,demand_mw,load_shed_mw
30-03-2024,Mymensingh,1204,66
30-03-2024,Sylhet,448,0
30-03-2024,Barisal,444,0
30-03-2024,Rangpur,806,80
31-03-2024,Dhaka,4830,10
31-03-2024,Chittagong,1335,0
31-03-2024,Khulna,1710,0
31-03-2024,Rajshahi,1504,0
31-03-2024,Comilla,1193,0
31-03-2024,Mymensingh,1098,40
31-03-2024,Sylhet,468,0
31-03-2024,Barisal,453,0
31-03-2024,Rangpur,807,0
01-04-2024,Dhaka,5084,130
01-04-2024,Chittagong,1398,90
01-04-2024,Khulna,1789,130
01-04-2024,Rajshahi,1499,150
01-04-2024,Comilla,1280,173
01-04-2024,Mymensingh,1205,70
01-04-2024,Sylhet,451,40
01-04-2024,Barisal,471,0
01-04-2024,Rangpur,867,70
02-04-2024,Dhaka,5296,200
02-04-2024,Chittagong,1339,140
02-04-2024,Khulna,1807,175
02-04-2024,Rajshahi,1554,170
02-04-2024,Comilla,1335,200
02-04-2024,Mymensingh,1247,190
02-04-2024,Sylhet,486,75
02-04-2024,Barisal,463,0
02-04-2024,Rangpur,851,85
03-04-2024,Dhaka,5457,225
03-04-2024,Chittagong,1399,170
03-04-2024,Khulna,1717,130
03-04-2024,Rajshahi,1550,140
03-04-2024,Comilla,1356,180
03-04-2024,Mymensingh,1255,180
03-04-2024,Sylhet,533,60
03-04-2024,Barisal,455,30
03-04-2024,Rangpur,876,110
04-04-2024,Dhaka,5415,210
04-04-2024,Chittagong,1454,143
04-04-2024,Khulna,1840,166
04-04-2024,Rajshahi,1627,142
04-04-2024,Comilla,1419,190
04-04-2024,Mymensingh,1274,192
04-04-2024,Sylhet,422,60
04-04-2024,Barisal,481,0
04-04-2024,Rangpur,837,96
05-04-2024,Dhaka,4986,50
05-04-2024,Chittagong,1432,130
05-04-2024,Khulna,1875,185
05-04-2024,Rajshahi,1743,163
05-04-2024,Comilla,1457,45
05-04-2024,Mymensingh,1256,150
05-04-2024,Sylhet,450,0
05-04-2024,Barisal,477,0
05-04-2024,Rangpur,930,100
06-04-2024,Dhaka,5297,50
06-04-2024,Chittagong,1346,20
06-04-2024,Khulna,1956,180
06-04-2024,Rajshahi,1695,130
06-04-2024,Comilla,1450,250
06-04-2024,Mymensingh,1273,180
06-04-2024,Sylhet,551,5
06-04-2024,Barisal,471,55
06-04-2024,Rangpur,985,90
07-04-2024,Dhaka,4702,0
07-04-2024,Chittagong,1244,0
07-04-2024,Khulna,1584,0
07-04-2024,Rajshahi,1615,50
07-04-2024,Comilla,1168,0
07-04-2024,Mymensingh,1188,115
07-04-2024,Sylhet,467,0
07-04-2024,Barisal,305,0
07-04-2024,Rangpur,928,100
08-04-2024,Dhaka,3741,0
08-04-2024,Chittagong,1333,0
08-04-2024,Khulna,1459,0
08-04-2024,Rajshahi,1494,0
08-04-2024,Comilla,1275,0
08-04-2024,Mymensingh,1172,96
08-04-2024,Sylhet,498,0
08-04-2024,Barisal,354,0
08-04-2024,Rangpur,906,0
09-04-2024,Dhaka,3338,0
09-04-2024,Chittagong,1181,0
09-04-2024,Khulna,1643,0
09-04-2024,Rajshahi,1542,0
09-04-2024,Comilla,1370,0
09-04-2024,Mymensingh,1169,0
09-04-2024,Sylhet,550,0
09-04-2024,Barisal,415,0
09-04-2024,Rangpur,916,0
10-04-2024,Dhaka,3049,0
10-04-2024,Chittagong,1187,0
10-04-2024,Khulna,1507,0
10-04-2024,Rajshahi,1411,0
10-04-2024,Comilla,1263,0
10-04-2024,Mymensingh,1151,0
10-04-2024,Sylhet,483,0
10-04-2024,Barisal,400,0
10-04-2024,Rangpur,922,0
11-04-2024,Dhaka,2799,0
11-04-2024,Chittagong,947,0
11-04-2024,Khulna,1403,0
11-04-2024,Rajshahi,1208,0
11-04-2024,Comilla,1297,0
11-04-2024,Mymensingh,1051,0
11-04-2024,Sylhet,503,0
11-04-2024,Barisal,394,0
11-04-2024,Rangpur,732,0
12-04-2024,Dhaka,2895,0
12-04-2024,Chittagong,1129,0
12-04-2024,Khulna,1560,0
12-04-2024,Rajshahi,1418,0
12-04-2024,Comilla,1314,0
12-04-2024,Mymensingh,1149,0
12-04-2024,Sylhet,507,0
12-04-2024,Barisal,416,0
12-04-2024,Rangpur,843,0
13-04-2024,Dhaka,3161,0
13-04-2024,Chittagong,1297,0
13-04-2024,Khulna,1617,0
13-04-2024,Rajshahi,1526,0
13-04-2024,Comilla,1370,10
13-04-2024,Mymensingh,1172,35
13-04-2024,Sylhet,541,0
13-04-2024,Barisal,449,0
13-04-2024,Rangpur,926,0
14-04-2024,Dhaka,3242,0
14-04-2024,Chittagong,1200,0
14-04-2024,Khulna,1704,0
14-04-2024,Rajshahi,1568,0
14-04-2024,Comilla,1428,0
14-04-2024,Mymensingh,983,111
14-04-2024,Sylhet,549,0
14-04-2024,Barisal,463,0
14-04-2024,Rangpur,939,20
15-04-2024,Dhaka,3861,0
15-04-2024,Chittagong,1395,88
15-04-2024,Khulna,1862,7
15-04-2024,Rajshahi,1701,0
15-04-2024,Comilla,1461,0
15-04-2024,Mymensingh,1210,65
15-04-2024,Sylhet,579,0
15-04-2024,Barisal,467,0
15-04-2024,Rangpur,1002,85
16-04-2024,Dhaka,3696,0
16-04-2024,Chittagong,1352,0
16-04-2024,Khulna,1664,0
16-04-2024,Rajshahi,1668,0
16-04-2024,Comilla,933,0
16-04-2024,Mymensingh,1065,0
16-04-2024,Sylhet,438,0
16-04-2024,Barisal,392,0
16-04-2024,Rangpur,1018,48
17-04-2024,Dhaka,3755,0
17-04-2024,Chittagong,1415,99
17-04-2024,Khulna,1765,0
17-04-2024,Rajshahi,1775,0
17-04-2024,Comilla,1226,72
17-04-2024,Mymensingh,1030,0
17-04-2024,Sylhet,205,0
17-04-2024,Barisal,342,0
17-04-2024,Rangpur,1014,71
18-04-2024,Dhaka,4780,0
18-04-2024,Chittagong,1473,95
18-04-2024,Khulna,1837,0
18-04-2024,Rajshahi,1697,0
18-04-2024,Comilla,1361,0
18-04-2024,Mymensingh,1246,140
18-04-2024,Sylhet,509,0
18-04-2024,Barisal,491,0
18-04-2024,Rangpur,992,70
19-04-2024,Dhaka,4532,0
19-04-2024,Chittagong,1306,0
19-04-2024,Khulna,1839,0
19-04-2024,Rajshahi,1722,0
19-04-2024,Comilla,1385,0
19-04-2024,Mymensingh,1244,132
19-04-2024,Sylhet,471,0
19-04-2024,Barisal,478,0
19-04-2024,Rangpur,959,70
20-04-2024,Dhaka,5155,40
20-04-2024,Chittagong,1338,0
20-04-2024,Khulna,1928,0
20-04-2024,Rajshahi,1815,0
20-04-2024,Comilla,1364,84
20-04-2024,Mymensingh,1378,200
20-04-2024,Sylhet,561,0
20-04-2024,Barisal,500,0
20-04-2024,Rangpur,1014,50
21-04-2024,Dhaka,5284,20
21-04-2024,Chittagong,1359,0
21-04-2024,Khulna,1958,0
21-04-2024,Rajshahi,1830,0
21-04-2024,Comilla,1486,49
21-04-2024,Mymensingh,1314,150
21-04-2024,Sylhet,475,0
21-04-2024,Barisal,502,0
21-04-2024,Rangpur,1039,100
22-04-2024,Dhaka,5500,90
22-04-2024,Chittagong,1456,100
22-04-2024,Khulna,1944,0
22-04-2024,Rajshahi,1817,0
22-04-2024,Comilla,1619,36
22-04-2024,Mymensingh,1402,170
22-04-2024,Sylhet,612,0
22-04-2024,Barisal,513,0
22-04-2024,Rangpur,1029,50
23-04-2024,Dhaka,5527,124
23-04-2024,Chittagong,1586,128
23-04-2024,Khulna,1947,0
23-04-2024,Rajshahi,1865,0
23-04-2024,Comilla,1554,90
23-04-2024,Mymensingh,1425,300
23-04-2024,Sylhet,596,0
23-04-2024,Barisal,509,0
23-04-2024,Rangpur,1025,96
24-04-2024,Dhaka,5532,120
24-04-2024,Chittagong,1517,105
24-04-2024,Khulna,1905,0
24-04-2024,Rajshahi,1826,0
24-04-2024,Comilla,1555,90
24-04-2024,Mymensingh,1463,350
24-04-2024,Sylhet,609,0
24-04-2024,Barisal,487,0
24-04-2024,Rangpur,1066,135
25-04-2024,Dhaka,5823,160
25-04-2024,Chittagong,1476,170
25-04-2024,Khulna,1950,0
25-04-2024,Rajshahi,1613,120
25-04-2024,Comilla,1528,80
25-04-2024,Mymensingh,1387,200
25-04-2024,Sylhet,590,0
25-04-2024,Barisal,504,0
25-04-2024,Rangpur,1104,193
26-04-2024,Dhaka,5176,0
26-04-2024,Chittagong,1327,0
26-04-2024,Khulna,1941,0
26-04-2024,Rajshahi,1797,0
26-04-2024,Comilla,1519,45
26-04-2024,Mymensingh,1363,145
26-04-2024,Sylhet,527,0
26-04-2024,Barisal,485,0
26-04-2024,Rangpur,1026,116
27-04-2024,Dhaka,5644,100
27-04-2024,Chittagong,1415,130
27-04-2024,Khulna,1986,0
27-04-2024,Rajshahi,1793,110
27-04-2024,Comilla,1508,200
27-04-2024,Mymensingh,1422,238
27-04-2024,Sylhet,599,0
27-04-2024,Barisal,488,0
27-04-2024,Rangpur,1060,120
28-04-2024,Dhaka,5830,190
28-04-2024,Chittagong,1438,214
28-04-2024,Khulna,2009,0
28-04-2024,Rajshahi,1881,190
28-04-2024,Comilla,1590,240
28-04-2024,Mymensingh,1407,260
28-04-2024,Sylhet,501,0
28-04-2024,Barisal,517,0
28-04-2024,Rangpur,1073,180
29-04-2024,Dhaka,5774,360
29-04-2024,Chittagong,1584,165
29-04-2024,Khulna,2029,132
29-04-2024,Rajshahi,1881,182
29-04-2024,Comilla,1560,245
29-04-2024,Mymensingh,1436,275
29-04-2024,Sylhet,614,44
29-04-2024,Barisal,510,0
29-04-2024,Rangpur,1030,130
30-04-2024,Dhaka,5814,140
30-04-2024,Chittagong,1468,20
30-04-2024,Khulna,1982,15
30-04-2024,Rajshahi,1870,0
30-04-2024,Comilla,1572,20
30-04-2024,Mymensingh,1422,220
30-04-2024,Sylhet,360,0
30-04-2024,Barisal,512,0
30-04-2024,Rangpur,1075,84
01-05-2024,Dhaka,4938,70
01-05-2024,Chittagong,1413,0
01-05-2024,Khulna,1943,9
01-05-2024,Rajshahi,1840,0
01-05-2024,Comilla,1559,30
01-05-2024,Mymensingh,1359,115
01-05-2024,Sylhet,603,0
01-05-2024,Barisal,512,0
01-05-2024,Rangpur,1024,54
02-05-2024,Dhaka,5482,161
02-05-2024,Chittagong,1344,0
02-05-2024,Khulna,1938,0
02-05-2024,Rajshahi,1761,0
02-05-2024,Comilla,1087,0
02-05-2024,Mymensingh,1368,195
02-05-2024,Sylhet,499,0
02-05-2024,Barisal,468,0
02-05-2024,Rangpur,1044,112
03-05-2024,Dhaka,4964,0
03-05-2024,Chittagong,1398,0
03-05-2024,Khulna,1871,0
03-05-2024,Rajshahi,1694,0
03-05-2024,Comilla,1341,0
03-05-2024,Mymensingh,1356,139
03-05-2024,Sylhet,482,0
03-05-2024,Barisal,423,0
03-05-2024,Rangpur,959,0
04-05-2024,Dhaka,5505,28
04-05-2024,Chittagong,1324,45
04-05-2024,Khulna,1919,11
04-05-2024,Rajshahi,1603,0
04-05-2024,Comilla,1476,127
04-05-2024,Mymensingh,958,90
04-05-2024,Sylhet,606,0
04-05-2024,Barisal,481,0
04-05-2024,Rangpur,1014,53
05-05-2024,Dhaka,5525,35
05-05-2024,Chittagong,1416,0
05-05-2024,Khulna,1816,10
05-05-2024,Rajshahi,1640,0
05-05-2024,Comilla,1281,0
05-05-2024,Mymensingh,849,0
05-05-2024,Sylhet,163,0
05-05-2024,Barisal,482,0
05-05-2024,Rangpur,717,0
06-05-2024,Dhaka,4235,0
06-05-2024,Chittagong,403,0
06-05-2024,Khulna,554,0
06-05-2024,Rajshahi,1234,0
06-05-2024,Comilla,670,0
06-05-2024,Mymensingh,901,0
06-05-2024,Sylhet,364,0
06-05-2024,Barisal,111,0
06-05-2024,Rangpur,725,0
07-05-2024,Dhaka,4721,0
07-05-2024,Chittagong,1171,0
07-05-2024,Khulna,1639,0
07-05-2024,Rajshahi,1547,0
07-05-2024,Comilla,1227,0
07-05-2024,Mymensingh,1125,0
07-05-2024,Sylhet,515,0
07-05-2024,Barisal,422,0
07-05-2024,Rangpur,806,0
08-05-2024,Dhaka,4567,0
08-05-2024,Chittagong,1144,0
08-05-2024,Khulna,1485,0
08-05-2024,Rajshahi,1274,0
08-05-2024,Comilla,1165,0
08-05-2024,Mymensingh,1028,0
08-05-2024,Sylhet,474,0
08-05-2024,Barisal,380,0
08-05-2024,Rangpur,828,0
09-05-2024,Dhaka,4579,0
09-05-2024,Chittagong,1302,0
09-05-2024,Khulna,1138,0
09-05-2024,Rajshahi,1168,0
09-05-2024,Comilla,1202,0
09-05-2024,Mymensingh,908,0
09-05-2024,Sylhet,507,0
09-05-2024,Barisal,419,0
09-05-2024,Rangpur,736,0
10-05-2024,Dhaka,4289,0
10-05-2024,Chittagong,1225,0
10-05-2024,Khulna,1518,0
10-05-2024,Rajshahi,1362,0
10-05-2024,Comilla,1336,0
10-05-2024,Mymensingh,1020,0
10-05-2024,Sylhet,433,0
10-05-2024,Barisal,413,0
10-05-2024,Rangpur,720,0
11-05-2024,Dhaka,4717,0
11-05-2024,Chittagong,1159,0
11-05-2024,Khulna,1451,0
11-05-2024,Rajshahi,1414,0
11-05-2024,Comilla,1154,0
11-05-2024,Mymensingh,1111,0
11-05-2024,Sylhet,505,0
11-05-2024,Barisal,320,0
11-05-2024,Rangpur,985,0
12-05-2024,Dhaka,4892,0
12-05-2024,Chittagong,1419,0
12-05-2024,Khulna,1527,0
12-05-2024,Rajshahi,1454,0
12-05-2024,Comilla,1244,0
12-05-2024,Mymensingh,1150,35
12-05-2024,Sylhet,578,0
12-05-2024,Barisal,357,0
12-05-2024,Rangpur,951,0
13-05-2024,Dhaka,5191,0
13-05-2024,Chittagong,1408,0
13-05-2024,Khulna,1733,0
13-05-2024,Rajshahi,1541,0
13-05-2024,Comilla,1342,20
13-05-2024,Mymensingh,1175,80
13-05-2024,Sylhet,623,0
13-05-2024,Barisal,433,0
13-05-2024,Rangpur,1033,25
14-05-2024,Dhaka,5371,50
14-05-2024,Chittagong,1490,0
14-05-2024,Khulna,1837,0
14-05-2024,Rajshahi,1596,0
14-05-2024,Comilla,1414,0
14-05-2024,Mymensingh,1247,128
14-05-2024,Sylhet,640,10
14-05-2024,Barisal,461,0
14-05-2024,Rangpur,988,65
15-05-2024,Dhaka,5530,100
15-05-2024,Chittagong,1512,0
15-05-2024,Khulna,1841,0
15-05-2024,Rajshahi,1670,0
15-05-2024,Comilla,1457,20
15-05-2024,Mymensingh,1232,179
15-05-2024,Sylhet,661,0
15-05-2024,Barisal,488,0
15-05-2024,Rangpur,1026,95
16-05-2024,Dhaka,5615,205
16-05-2024,Chittagong,1553,80
16-05-2024,Khulna,1861,0
16-05-2024,Rajshahi,1254,90
16-05-2024,Comilla,1443,130
16-05-2024,Mymensingh,1323,180
16-05-2024,Sylhet,659,35
16-05-2024,Barisal,463,0
16-05-2024,Rangpur,1009,125
17-05-2024,Dhaka,5190,0
17-05-2024,Chittagong,1484,0
17-05-2024,Khulna,1872,0
17-05-2024,Rajshahi,1677,0
17-05-2024,Comilla,1510,50
17-05-2024,Mymensingh,1282,90
17-05-2024,Sylhet,569,0
17-05-2024,Barisal,488,0
17-05-2024,Rangpur,1045,53
18-05-2024,Dhaka,5154,0
18-05-2024,Chittagong,1434,0
18-05-2024,Khulna,1738,0
18-05-2024,Rajshahi,1527,0
18-05-2024,Comilla,1301,0
18-05-2024,Mymensingh,1128,0
18-05-2024,Sylhet,523,0
18-05-2024,Barisal,372,0
18-05-2024,Rangpur,935,0
19-05-2024,Dhaka,5151,90
19-05-2024,Chittagong,1337,0
19-05-2024,Khulna,1652,0
19-05-2024,Rajshahi,1488,0
19-05-2024,Comilla,1240,0
19-05-2024,Mymensingh,965,0
19-05-2024,Sylhet,536,0
19-05-2024,Barisal,316,0
19-05-2024,Rangpur,976,0
20-05-2024,Dhaka,5110,100
20-05-2024,Chittagong,1418,0
20-05-2024,Khulna,1551,0
20-05-2024,Rajshahi,1467,0
20-05-2024,Comilla,1216,0
20-05-2024,Mymensingh,1138,50
20-05-2024,Sylhet,615,0
20-05-2024,Barisal,349,0
20-05-2024,Rangpur,902,0
23-05-2024,Dhaka,5552,100
23-05-2024,Chittagong,1523,0
23-05-2024,Khulna,1897,0
23-05-2024,Rajshahi,1622,0
23-05-2024,Comilla,1518,35
23-05-2024,Mymensingh,1267,150
23-05-2024,Sylhet,667,0
23-05-2024,Barisal,470,0
23-05-2024,Rangpur,1017,33
24-05-2024,Dhaka,5245,0
24-05-2024,Chittagong,1388,0
24-05-2024,Khulna,1896,0
24-05-2024,Rajshahi,1598,0
24-05-2024,Comilla,1552,35
24-05-2024,Mymensingh,1288,145
24-05-2024,Sylhet,658,18
24-05-2024,Barisal,487,0
24-05-2024,Rangpur,1000,40
25-05-2024,Dhaka,5944,75
25-05-2024,Chittagong,1423,0
25-05-2024,Khulna,1862,0
25-05-2024,Rajshahi,1441,0
25-05-2024,Comilla,1116,0
25-05-2024,Mymensingh,1252,190
25-05-2024,Sylhet,284,0
25-05-2024,Barisal,194,0
25-05-2024,Rangpur,956,0
27-05-2024,Dhaka,5182,25
27-05-2024,Chittagong,1275,0
27-05-2024,Khulna,1139,0
27-05-2024,Rajshahi,1387,0
27-05-2024,Comilla,1262,0
27-05-2024,Mymensingh,991,25
27-05-2024,Sylhet,441,0
27-05-2024,Barisal,121,0
27-05-2024,Rangpur,1072,69
28-05-2024,Dhaka,2278,0
28-05-2024,Chittagong,639,0
28-05-2024,Khulna,279,0
28-05-2024,Rajshahi,314,0
28-05-2024,Comilla,98,0
28-05-2024,Mymensingh,56,0
28-05-2024,Sylhet,160,0
28-05-2024,Barisal,21,0
28-05-2024,Rangpur,408,0
29-05-2024,Dhaka,4616,0
29-05-2024,Chittagong,1213,0
29-05-2024,Khulna,1505,0
29-05-2024,Rajshahi,1347,0
29-05-2024,Comilla,984,0
29-05-2024,Mymensingh,840,0
29-05-2024,Sylhet,332,0
29-05-2024,Barisal,140,0
29-05-2024,Rangpur,931,0
30-05-2024,Dhaka,5175,0
30-05-2024,Chittagong,1408,0
30-05-2024,Khulna,1734,0
30-05-2024,Rajshahi,1614,0
30-05-2024,Comilla,1305,0
30-05-2024,Mymensingh,1195,45
30-05-2024,Sylhet,425,0
30-05-2024,Barisal,234,0
30-05-2024,Rangpur,1007,65
31-05-2024,Dhaka,4901,95
31-05-2024,Chittagong,1363,0
31-05-2024,Khulna,1681,0
31-05-2024,Rajshahi,1409,0
31-05-2024,Comilla,1368,0
31-05-2024,Mymensingh,1155,69
31-05-2024,Sylhet,563,0
31-05-2024,Barisal,350,0
31-05-2024,Rangpur,864,0
01-06-2024,Dhaka,5559,140
01-06-2024,Chittagong,1563,0
01-06-2024,Khulna,1897,0
01-06-2024,Rajshahi,1590,0
01-06-2024,Comilla,1552,25
01-06-2024,Mymensingh,1238,210
01-06-2024,Sylhet,630,20
01-06-2024,Barisal,407,0
01-06-2024,Rangpur,715,0
02-06-2024,Dhaka,5557,340
02-06-2024,Chittagong,1517,0
02-06-2024,Khulna,1890,5
02-06-2024,Rajshahi,1599,142
02-06-2024,Comilla,1570,10
02-06-2024,Mymensingh,1205,105
02-06-2024,Sylhet,501,10
02-06-2024,Barisal,415,0
02-06-2024,Rangpur,1011,105
03-06-2024,Dhaka,5395,38
03-06-2024,Chittagong,1484,0
03-06-2024,Khulna,1813,0
03-06-2024,Rajshahi,1612,0
03-06-2024,Comilla,1327,0
03-06-2024,Mymensingh,1143,85
03-06-2024,Sylhet,491,0
03-06-2024,Barisal,310,0
03-06-2024,Rangpur,962,60
04-06-2024,Dhaka,5257,40
04-06-2024,Chittagong,1544,0
04-06-2024,Khulna,1790,0
04-06-2024,Rajshahi,1574,0
04-06-2024,Comilla,1376,0
04-06-2024,Mymensingh,1187,97
04-06-2024,Sylhet,497,0
04-06-2024,Barisal,428,0
04-06-2024,Rangpur,954,0
05-06-2024,Dhaka,5856,280
05-06-2024,Chittagong,1472,0
05-06-2024,Khulna,1974,0
05-06-2024,Rajshahi,1460,0
05-06-2024,Comilla,1523,92
05-06-2024,Mymensingh,1179,140
05-06-2024,Sylhet,556,0
05-06-2024,Barisal,471,0
05-06-2024,Rangpur,1056,0
06-06-2024,Dhaka,5655,83
06-06-2024,Chittagong,1430,0
06-06-2024,Khulna,1917,0
06-06-2024,Rajshahi,1504,0
06-06-2024,Comilla,1431,125
06-06-2024,Mymensingh,1155,160
06-06-2024,Sylhet,570,0
06-06-2024,Barisal,461,0
06-06-2024,Rangpur,987,0
07-06-2024,Dhaka,4663,0
07-06-2024,Chittagong,1382,0
07-06-2024,Khulna,1859,0
07-06-2024,Rajshahi,1315,0
07-06-2024,Comilla,1201,0
07-06-2024,Mymensingh,1184,125
07-06-2024,Sylhet,584,0
07-06-2024,Barisal,474,0
07-06-2024,Rangpur,985,25
08-06-2024,Dhaka,5578,155
08-06-2024,Chittagong,1473,66
08-06-2024,Khulna,2039,15
08-06-2024,Rajshahi,1644,0
08-06-2024,Comilla,1509,133
08-06-2024,Mymensingh,1226,190
08-06-2024,Sylhet,594,0
08-06-2024,Barisal,516,0
08-06-2024,Rangpur,1052,67
10-06-2024,Dhaka,5195,50
10-06-2024,Chittagong,1470,0
10-06-2024,Khulna,1834,0
10-06-2024,Rajshahi,1616,0
10-06-2024,Comilla,1369,0
10-06-2024,Mymensingh,1262,110
10-06-2024,Sylhet,564,0
10-06-2024,Barisal,552,0
10-06-2024,Rangpur,981,24
11-06-2024,Dhaka,5721,185
11-06-2024,Chittagong,1577,148
11-06-2024,Khulna,2053,10
11-06-2024,Rajshahi,1669,0
11-06-2024,Comilla,1523,185
11-06-2024,Mymensingh,1309,285
11-06-2024,Sylhet,632,0
11-06-2024,Barisal,520,0
11-06-2024,Rangpur,1015,48
12-06-2024,Dhaka,5607,210
12-06-2024,Chittagong,1479,100
12-06-2024,Khulna,1999,10
12-06-2024,Rajshahi,1744,0
12-06-2024,Comilla,1482,50
12-06-2024,Mymensingh,1249,239
12-06-2024,Sylhet,692,0
12-06-2024,Barisal,511,0
12-06-2024,Rangpur,1016,100
13-06-2024,Dhaka,4683,10
13-06-2024,Chittagong,1435,0
13-06-2024,Khulna,1969,10
13-06-2024,Rajshahi,1649,0
13-06-2024,Comilla,794,0
13-06-2024,Mymensingh,1156,97
13-06-2024,Sylhet,485,0
13-06-2024,Barisal,515,0
13-06-2024,Rangpur,956,0
14-06-2024,Dhaka,4703,0
14-06-2024,Chittagong,1363,0
14-06-2024,Khulna,1984,0
14-06-2024,Rajshahi,1581,0
14-06-2024,Comilla,1363,0
14-06-2024,Mymensingh,1109,80
14-06-2024,Sylhet,487,0
14-06-2024,Barisal,535,0
14-06-2024,Rangpur,895,0
15-06-2024,Dhaka,4032,0
15-06-2024,Chittagong,1268,0
15-06-2024,Khulna,1998,0
15-06-2024,Rajshahi,1582,0
15-06-2024,Comilla,1390,0
15-06-2024,Mymensingh,1072,0
15-06-2024,Sylhet,475,0
15-06-2024,Barisal,509,0
15-06-2024,Rangpur,848,0
16-06-2024,Dhaka,3590,0
16-06-2024,Chittagong,1119,0
16-06-2024,Khulna,1900,0
16-06-2024,Rajshahi,1539,0
16-06-2024,Comilla,1380,0
16-06-2024,Mymensingh,1094,0
16-06-2024,Sylhet,454,0
16-06-2024,Barisal,520,0
16-06-2024,Rangpur,814,0
17-06-2024,Dhaka,3594,0
17-06-2024,Chittagong,1070,0
17-06-2024,Khulna,1905,0
17-06-2024,Rajshahi,1568,0
17-06-2024,Comilla,1476,0
17-06-2024,Mymensingh,1130,0
17-06-2024,Sylhet,462,0
17-06-2024,Barisal,526,0
17-06-2024,Rangpur,814,0
18-06-2024,Dhaka,3318,0
18-06-2024,Chittagong,920,0
18-06-2024,Khulna,1876,0
18-06-2024,Rajshahi,1469,0
18-06-2024,Comilla,1248,0
18-06-2024,Mymensingh,914,0
18-06-2024,Sylhet,363,0
18-06-2024,Barisal,510,0
18-06-2024,Rangpur,643,0
19-06-2024,Dhaka,2862,0
19-06-2024,Chittagong,1244,0
19-06-2024,Khulna,1412,0
19-06-2024,Rajshahi,1331,0
19-06-2024,Comilla,1127,0
19-06-2024,Mymensingh,847,0
19-06-2024,Sylhet,373,0
19-06-2024,Barisal,391,0
19-06-2024,Rangpur,646,0
20-06-2024,Dhaka,2997,0
20-06-2024,Chittagong,1297,0
20-06-2024,Khulna,1372,0
20-06-2024,Rajshahi,1320,0
20-06-2024,Comilla,1157,0
20-06-2024,Mymensingh,949,0
20-06-2024,Sylhet,414,0
20-06-2024,Barisal,387,0
20-06-2024,Rangpur,783,0
21-06-2024,Dhaka,3570,0
21-06-2024,Chittagong,1304,0
21-06-2024,Khulna,1680,0
21-06-2024,Rajshahi,1465,0
21-06-2024,Comilla,1302,0
21-06-2024,Mymensingh,1137,0
21-06-2024,Sylhet,567,0
21-06-2024,Barisal,450,0
21-06-2024,Rangpur,915,102
22-06-2024,Dhaka,3939,0
22-06-2024,Chittagong,1436,0
22-06-2024,Khulna,1714,0
22-06-2024,Rajshahi,1457,0
22-06-2024,Comilla,1351,0
22-06-2024,Mymensingh,1126,0
22-06-2024,Sylhet,574,0
22-06-2024,Barisal,485,0
22-06-2024,Rangpur,914,0
23-06-2024,Dhaka,4581,0
23-06-2024,Chittagong,1357,0
23-06-2024,Khulna,1772,0
23-06-2024,Rajshahi,1558,0
23-06-2024,Comilla,1349,0
23-06-2024,Mymensingh,1168,60
23-06-2024,Sylhet,610,0
23-06-2024,Barisal,484,0
23-06-2024,Rangpur,1003,47
24-06-2024,Dhaka,4968,180
24-06-2024,Chittagong,1404,120
24-06-2024,Khulna,1869,290
24-06-2024,Rajshahi,1580,180
24-06-2024,Comilla,1385,180
24-06-2024,Mymensingh,1219,160
24-06-2024,Sylhet,595,90
24-06-2024,Barisal,502,60
24-06-2024,Rangpur,958,105
25-06-2024,Dhaka,5257,255
25-06-2024,Chittagong,1387,110
25-06-2024,Khulna,1977,332
25-06-2024,Rajshahi,1524,230
25-06-2024,Comilla,1443,215
25-06-2024,Mymensingh,1205,210
25-06-2024,Sylhet,583,90
25-06-2024,Barisal,478,70
25-06-2024,Rangpur,1061,215
26-06-2024,Dhaka,5247,350
26-06-2024,Chittagong,1338,120
26-06-2024,Khulna,1928,280
26-06-2024,Rajshahi,1583,150
26-06-2024,Comilla,1359,160
26-06-2024,Mymensingh,1150,90
26-06-2024,Sylhet,627,120
26-06-2024,Barisal,474,70
26-06-2024,Rangpur,1000,117
27-06-2024,Dhaka,5063,130
27-06-2024,Chittagong,1337,0
27-06-2024,Khulna,1762,4
27-06-2024,Rajshahi,1591,125
27-06-2024,Comilla,1335,120
27-06-2024,Mymensingh,1138,125
27-06-2024,Sylhet,569,0
27-06-2024,Barisal,428,0
27-06-2024,Rangpur,1007,55
28-06-2024,Dhaka,4951,18
28-06-2024,Chittagong,1337,0
28-06-2024,Khulna,1758,0
28-06-2024,Rajshahi,1466,0
28-06-2024,Comilla,1215,0
28-06-2024,Mymensingh,1143,130
28-06-2024,Sylhet,569,0
28-06-2024,Barisal,446,18
28-06-2024,Rangpur,1000,48
29-06-2024,Dhaka,4951,18
29-06-2024,Chittagong,1337,0
29-06-2024,Khulna,1758,0
29-06-2024,Rajshahi,1466,0
29-06-2024,Comilla,1215,0
29-06-2024,Mymensingh,1143,130
29-06-2024,Sylhet,569,0
29-06-2024,Barisal,446,18
29-06-2024,Rangpur,1000,48
30-06-2024,Dhaka,4858,0
30-06-2024,Chittagong,1244,0
30-06-2024,Khulna,1472,0
30-06-2024,Rajshahi,1306,0
30-06-2024,Comilla,1102,0
30-06-2024,Mymensingh,1003,0
30-06-2024,Sylhet,436,0
30-06-2024,Barisal,427,0
