date,zone,demand_mw,load_shed_mw
03-04-2025,Chittagong,1345,0
03-04-2025,Khulna,1726,0
03-04-2025,Rajshahi,1565,0
03-04-2025,Comilla,1442,0
03-04-2025,Mymensingh,1275,0
03-04-2025,Sylhet,578,0
03-04-2025,Barisal,458,0
03-04-2025,Rangpur,962,0
04-04-2025,Dhaka,3470,0
04-04-2025,Chittagong,1344,0
04-04-2025,Khulna,1705,0
04-04-2025,Rajshahi,1519,0
04-04-2025,Comilla,1396,0
04-04-2025,Mymensingh,1160,0
04-04-2025,Sylhet,549,0
04-04-2025,Barisal,483,0
04-04-2025,Rangpur,800,0
05-04-2025,Dhaka,3079,0
05-04-2025,Chittagong,1356,0
05-04-2025,Khulna,1767,0
05-04-2025,Rajshahi,1617,0
05-04-2025,Comilla,1323,0
05-04-2025,Mymensingh,1232,0
05-04-2025,Sylhet,567,0
05-04-2025,Barisal,490,0
05-04-2025,Rangpur,922,0
06-04-2025,Dhaka,4548,0
06-04-2025,Chittagong,1516,0
06-04-2025,Khulna,1865,0
06-04-2025,Rajshahi,1600,0
06-04-2025,Comilla,1496,0
06-04-2025,Mymensingh,1332,0
06-04-2025,Sylhet,560,0
06-04-2025,Barisal,471,0
06-04-2025,Rangpur,966,0
07-04-2025,Dhaka,4537,29
07-04-2025,Chittagong,1459,0
07-04-2025,Khulna,1887,0
07-04-2025,Rajshahi,1609,0
07-04-2025,Comilla,1468,10
07-04-2025,Mymensingh,1274,50
07-04-2025,Sylhet,513,0
07-04-2025,Barisal,461,0
07-04-2025,Rangpur,1062,0
08-04-2025,Dhaka,4937,15
08-04-2025,Chittagong,1438,0
08-04-2025,Khulna,1821,0
08-04-2025,Rajshahi,1772,0
08-04-2025,Comilla,1466,10
08-04-2025,Mymensingh,1323,66
08-04-2025,Sylhet,595,0
08-04-2025,Barisal,465,0
08-04-2025,Rangpur,1067,5
09-04-2025,Dhaka,5206,10
09-04-2025,Chittagong,1404,0
09-04-2025,Khulna,1868,0
09-04-2025,Rajshahi,1747,0
09-04-2025,Comilla,1478,10
09-04-2025,Mymensingh,1335,39
09-04-2025,Sylhet,604,0
09-04-2025,Barisal,476,0
09-04-2025,Rangpur,1009,0
10-04-2025,Dhaka,4317,0
10-04-2025,Chittagong,1410,0
10-04-2025,Khulna,1572,0
10-04-2025,Rajshahi,1445,0
10-04-2025,Comilla,1402,0
10-04-2025,Mymensingh,1154,0
10-04-2025,Sylhet,552,0
10-04-2025,Barisal,452,0
10-04-2025,Rangpur,804,0
11-04-2025,Dhaka,4636,0
11-04-2025,Chittagong,1444,0
11-04-2025,Khulna,1672,0
11-04-2025,Rajshahi,1451,0
11-04-2025,Comilla,1406,0
11-04-2025,Mymensingh,1231,0
11-04-2025,Sylhet,508,0
11-04-2025,Barisal,440,0
11-04-2025,Rangpur,845,0
12-04-2025,Dhaka,5191,106
12-04-2025,Chittagong,1487,0
12-04-2025,Khulna,1795,18
12-04-2025,Rajshahi,1591,0
12-04-2025,Comilla,1450,20
12-04-2025,Mymensingh,1305,0
12-04-2025,Sylhet,584,0
12-04-2025,Barisal,481,0
12-04-2025,Rangpur,975,0
13-04-2025,Dhaka,5297,65
13-04-2025,Chittagong,1546,0
13-04-2025,Khulna,1874,0
13-04-2025,Rajshahi,1516,0
13-04-2025,Comilla,1489,27
13-04-2025,Mymensingh,1171,0
13-04-2025,Sylhet,598,0
13-04-2025,Barisal,503,0
13-04-2025,Rangpur,756,0
14-04-2025,Dhaka,4812,32
14-04-2025,Chittagong,1405,0
14-04-2025,Khulna,1666,0
14-04-2025,Rajshahi,1558,0
14-04-2025,Comilla,1481,15
14-04-2025,Mymensingh,1298,20
14-04-2025,Sylhet,646,0
14-04-2025,Barisal,381,0
14-04-2025,Rangpur,803,0
15-04-2025,Dhaka,5567,110
15-04-2025,Chittagong,1519,0
15-04-2025,Khulna,1807,0
15-04-2025,Rajshahi,1574,0
15-04-2025,Comilla,1478,0
15-04-2025,Mymensingh,1262,35
15-04-2025,Sylhet,501,0
15-04-2025,Barisal,440,0
15-04-2025,Rangpur,933,0
16-04-2025,Dhaka,4355,0
16-04-2025,Chittagong,1261,0
16-04-2025,Khulna,1580,0
16-04-2025,Rajshahi,1282,0
16-04-2025,Comilla,1072,0
16-04-2025,Mymensingh,875,0
16-04-2025,Sylhet,435,0
16-04-2025,Barisal,382,0
16-04-2025,Rangpur,870,0
17-04-2025,Dhaka,4644,0
17-04-2025,Chittagong,1389,0
17-04-2025,Khulna,1125,0
17-04-2025,Rajshahi,1214,0
17-04-2025,Comilla,1004,0
17-04-2025,Mymensingh,983,0
17-04-2025,Sylhet,439,0
17-04-2025,Barisal,168,0
17-04-2025,Rangpur,764,0
18-04-2025,Dhaka,4287,0
18-04-2025,Chittagong,1111,0
18-04-2025,Khulna,1253,0
18-04-2025,Rajshahi,1174,0
18-04-2025,Comilla,982,0
18-04-2025,Mymensingh,1062,0
18-04-2025,Sylhet,455,0
18-04-2025,Barisal,283,0
18-04-2025,Rangpur,740,0
19-04-2025,Dhaka,5149,0
19-04-2025,Chittagong,1225,0
19-04-2025,Khulna,1636,0
19-04-2025,Rajshahi,1539,0
19-04-2025,Comilla,1240,0
19-04-2025,Mymensingh,1166,35
19-04-2025,Sylhet,571,0
19-04-2025,Barisal,393,0
19-04-2025,Rangpur,939,12
20-04-2025,Dhaka,5551,85
20-04-2025,Chittagong,1480,0
20-04-2025,Khulna,1842,0
20-04-2025,Rajshahi,1599,0
20-04-2025,Comilla,1364,0
20-04-2025,Mymensingh,1235,62
20-04-2025,Sylhet,591,0
20-04-2025,Barisal,467,0
20-04-2025,Rangpur,965,0
21-04-2025,Dhaka,5481,66
21-04-2025,Chittagong,1318,0
21-04-2025,Khulna,1760,0
21-04-2025,Rajshahi,1637,0
21-04-2025,Comilla,1296,0
21-04-2025,Mymensingh,1168,0
21-04-2025,Sylhet,576,0
21-04-2025,Barisal,376,0
21-04-2025,Rangpur,979,0
22-04-2025,Dhaka,5755,50
22-04-2025,Chittagong,1473,0
22-04-2025,Khulna,1852,0
22-04-2025,Rajshahi,1721,6
22-04-2025,Comilla,1410,10
22-04-2025,Mymensingh,1020,30
22-04-2025,Sylhet,585,0
22-04-2025,Barisal,462,0
22-04-2025,Rangpur,923,0
23-04-2025,Dhaka,5872,100
23-04-2025,Chittagong,1453,0
23-04-2025,Khulna,1891,0
23-04-2025,Rajshahi,1747,25
23-04-2025,Comilla,1446,0
23-04-2025,Mymensingh,1250,50
23-04-2025,Sylhet,428,0
23-04-2025,Barisal,482,0
23-04-2025,Rangpur,974,0
24-04-2025,Dhaka,5877,55
24-04-2025,Chittagong,1522,0
24-04-2025,Khulna,1924,11
24-04-2025,Rajshahi,1740,0
24-04-2025,Comilla,1396,0
24-04-2025,Mymensingh,1245,60
24-04-2025,Sylhet,578,0
24-04-2025,Barisal,478,0
24-04-2025,Rangpur,1024,13
25-04-2025,Dhaka,5248,12
25-04-2025,Chittagong,1413,0
25-04-2025,Khulna,1836,0
25-04-2025,Rajshahi,1798,15
25-04-2025,Comilla,1437,5
25-04-2025,Mymensingh,1298,74
25-04-2025,Sylhet,545,0
25-04-2025,Barisal,472,0
25-04-2025,Rangpur,1038,20
26-04-2025,Dhaka,5573,310
26-04-2025,Chittagong,1498,0
26-04-2025,Khulna,1855,416
26-04-2025,Rajshahi,1630,75
26-04-2025,Comilla,1425,250
26-04-2025,Mymensingh,1303,210
26-04-2025,Sylhet,589,80
26-04-2025,Barisal,519,80
26-04-2025,Rangpur,1000,70
27-04-2025,Dhaka,5809,55
27-04-2025,Chittagong,1598,0
27-04-2025,Khulna,1877,0
27-04-2025,Rajshahi,1778,0
27-04-2025,Comilla,1400,0
27-04-2025,Mymensingh,1185,96
27-04-2025,Sylhet,541,0
27-04-2025,Barisal,478,0
27-04-2025,Rangpur,722,0
28-04-2025,Dhaka,4787,0
28-04-2025,Chittagong,1542,0
28-04-2025,Khulna,1320,0
28-04-2025,Rajshahi,1411,0
28-04-2025,Comilla,969,0
28-04-2025,Mymensingh,1021,0
28-04-2025,Sylhet,396,0
28-04-2025,Barisal,262,0
28-04-2025,Rangpur,689,0
29-04-2025,Dhaka,5129,0
29-04-2025,Chittagong,1462,0
29-04-2025,Khulna,1592,0
29-04-2025,Rajshahi,1330,0
29-04-2025,Comilla,1325,0
29-04-2025,Mymensingh,1154,0
29-04-2025,Sylhet,507,0
29-04-2025,Barisal,366,0
29-04-2025,Rangpur,749,0
30-04-2025,Dhaka,5214,0
30-04-2025,Chittagong,1412,0
30-04-2025,Khulna,1463,0
30-04-2025,Rajshahi,1371,0
30-04-2025,Comilla,1299,0
30-04-2025,Mymensingh,1042,0
30-04-2025,Sylhet,571,0
30-04-2025,Barisal,396,0
30-04-2025,Rangpur,894,0
01-05-2025,Dhaka,3955,0
01-05-2025,Chittagong,1118,0
01-05-2025,Khulna,1234,0
01-05-2025,Rajshahi,1206,0
01-05-2025,Comilla,1137,0
01-05-2025,Mymensingh,890,0
01-05-2025,Sylhet,449,0
01-05-2025,Barisal,291,0
01-05-2025,Rangpur,736,0
02-05-2025,Dhaka,4534,0
02-05-2025,Chittagong,1296,0
02-05-2025,Khulna,1650,0
02-05-2025,Rajshahi,1477,0
02-05-2025,Comilla,1272,0
02-05-2025,Mymensingh,1198,0
02-05-2025,Sylhet,549,0
02-05-2025,Barisal,361,0
02-05-2025,Rangpur,941,0
03-05-2025,Dhaka,5028,0
03-05-2025,Chittagong,1360,0
03-05-2025,Khulna,1600,0
03-05-2025,Rajshahi,1614,0
03-05-2025,Comilla,1336,0
03-05-2025,Mymensingh,1257,0
03-05-2025,Sylhet,605,0
03-05-2025,Barisal,425,0
03-05-2025,Rangpur,1002,10
04-05-2025,Dhaka,5355,34
04-05-2025,Chittagong,1462,0
04-05-2025,Khulna,1649,0
04-05-2025,Rajshahi,1479,0
04-05-2025,Comilla,1334,0
04-05-2025,Mymensingh,1195,0
04-05-2025,Sylhet,607,0
04-05-2025,Barisal,431,0
04-05-2025,Rangpur,782,0
05-05-2025,Dhaka,5673,37
05-05-2025,Chittagong,1468,0
05-05-2025,Khulna,1775,0
05-05-2025,Rajshahi,1412,0
05-05-2025,Comilla,1452,0
05-05-2025,Mymensingh,1208,25
05-05-2025,Sylhet,616,0
05-05-2025,Barisal,450,0
05-05-2025,Rangpur,951,0
06-05-2025,Dhaka,5436,32
06-05-2025,Chittagong,1463,0
06-05-2025,Khulna,1578,0
06-05-2025,Rajshahi,1427,0
06-05-2025,Comilla,1220,0
06-05-2025,Mymensingh,1191,0
06-05-2025,Sylhet,546,0
06-05-2025,Barisal,378,0
06-05-2025,Rangpur,888,0
07-05-2025,Dhaka,5614,18
07-05-2025,Chittagong,1521,0
07-05-2025,Khulna,1883,0
07-05-2025,Rajshahi,1650,0
07-05-2025,Comilla,1473,10
07-05-2025,Mymensingh,1286,25
07-05-2025,Sylhet,641,0
07-05-2025,Barisal,466,0
07-05-2025,Rangpur,1038,14
08-05-2025,Dhaka,5677,50
08-05-2025,Chittagong,1564,0
08-05-2025,Khulna,1875,0
08-05-2025,Rajshahi,1706,0
08-05-2025,Comilla,1478,10
08-05-2025,Mymensingh,1337,68
08-05-2025,Sylhet,595,0
08-05-2025,Barisal,356,0
08-05-2025,Rangpur,1006,0
09-05-2025,Dhaka,5393,35
09-05-2025,Chittagong,1558,0
09-05-2025,Khulna,1893,0
09-05-2025,Rajshahi,1766,0
09-05-2025,Comilla,1494,10
09-05-2025,Mymensingh,1285,60
09-05-2025,Sylhet,637,0
09-05-2025,Barisal,482,0
09-05-2025,Rangpur,1053,6
10-05-2025,Dhaka,5878,55
10-05-2025,Chittagong,1603,0
10-05-2025,Khulna,2018,52
10-05-2025,Rajshahi,1820,0
10-05-2025,Comilla,1402,0
10-05-2025,Mymensingh,1432,272
10-05-2025,Sylhet,661,0
10-05-2025,Barisal,555,0
10-05-2025,Rangpur,1044,0
11-05-2025,Dhaka,5341,0
11-05-2025,Chittagong,1542,0
11-05-2025,Khulna,1982,0
11-05-2025,Rajshahi,1617,0
11-05-2025,Comilla,1385,0
11-05-2025,Mymensingh,1075,0
11-05-2025,Sylhet,443,0
11-05-2025,Barisal,522,0
11-05-2025,Rangpur,709,0
12-05-2025,Dhaka,5609,0
12-05-2025,Chittagong,1563,0
12-05-2025,Khulna,1810,0
12-05-2025,Rajshahi,1505,0
12-05-2025,Comilla,1397,0
12-05-2025,Mymensingh,1080,0
12-05-2025,Sylhet,472,0
12-05-2025,Barisal,418,0
12-05-2025,Rangpur,915,0
13-05-2025,Dhaka,5704,80
13-05-2025,Chittagong,1624,0
13-05-2025,Khulna,1960,0
13-05-2025,Rajshahi,1454,0
13-05-2025,Comilla,1503,0
13-05-2025,Mymensingh,1190,38
13-05-2025,Sylhet,479,0
13-05-2025,Barisal,518,0
13-05-2025,Rangpur,991,0
14-05-2025,Dhaka,5562,40
14-05-2025,Chittagong,1550,0
14-05-2025,Khulna,1966,50
14-05-2025,Rajshahi,1721,0
14-05-2025,Comilla,1292,0
14-05-2025,Mymensingh,1222,70
14-05-2025,Sylhet,549,0
14-05-2025,Barisal,515,0
14-05-2025,Rangpur,924,0
15-05-2025,Dhaka,5537,35
15-05-2025,Chittagong,1578,0
15-05-2025,Khulna,1261,0
15-05-2025,Rajshahi,1497,0
15-05-2025,Comilla,1488,10
15-05-2025,Mymensingh,1150,25
15-05-2025,Sylhet,533,0
15-05-2025,Barisal,493,0
15-05-2025,Rangpur,884,0
16-05-2025,Dhaka,4746,0
16-05-2025,Chittagong,1513,0
16-05-2025,Khulna,1810,0
16-05-2025,Rajshahi,1504,0
16-05-2025,Comilla,1384,0
16-05-2025,Mymensingh,798,0
16-05-2025,Sylhet,462,0
16-05-2025,Barisal,484,0
16-05-2025,Rangpur,877,0
17-05-2025,Dhaka,5298,0
17-05-2025,Chittagong,1426,0
17-05-2025,Khulna,1545,0
17-05-2025,Rajshahi,1277,0
17-05-2025,Comilla,1294,0
17-05-2025,Mymensingh,1067,0
17-05-2025,Sylhet,583,0
17-05-2025,Barisal,498,0
17-05-2025,Rangpur,718,0
18-05-2025,Dhaka,5656,35
18-05-2025,Chittagong,1505,0
18-05-2025,Khulna,1796,0
18-05-2025,Rajshahi,1425,0
18-05-2025,Comilla,1359,0
18-05-2025,Mymensingh,1203,40
18-05-2025,Sylhet,585,0
18-05-2025,Barisal,449,0
18-05-2025,Rangpur,242,0
19-05-2025,Dhaka,5518,44
19-05-2025,Chittagong,1524,0
19-05-2025,Khulna,1464,0
19-05-2025,Rajshahi,1381,0
19-05-2025,Comilla,1370,0
19-05-2025,Mymensingh,1083,0
19-05-2025,Sylhet,533,0
19-05-2025,Barisal,468,0
19-05-2025,Rangpur,849,0
20-05-2025,Dhaka,5144,39
20-05-2025,Chittagong,1515,0
20-05-2025,Khulna,1395,0
20-05-2025,Rajshahi,1252,0
20-05-2025,Comilla,933,0
20-05-2025,Mymensingh,993,0
20-05-2025,Sylhet,475,0
20-05-2025,Barisal,421,0
20-05-2025,Rangpur,864,0
21-05-2025,Dhaka,5119,0
21-05-2025,Chittagong,1476,0
21-05-2025,Khulna,1580,0
21-05-2025,Rajshahi,1252,0
21-05-2025,Comilla,1344,30
21-05-2025,Mymensingh,1068,17
21-05-2025,Sylhet,500,0
21-05-2025,Barisal,478,0
21-05-2025,Rangpur,927,0
22-05-2025,Dhaka,5593,55
22-05-2025,Chittagong,1379,0
22-05-2025,Khulna,1807,5
22-05-2025,Rajshahi,1466,0
22-05-2025,Comilla,1348,0
22-05-2025,Mymensingh,1164,0
22-05-2025,Sylhet,563,0
22-05-2025,Barisal,441,0
22-05-2025,Rangpur,976,3
23-05-2025,Dhaka,4949,10
23-05-2025,Chittagong,1350,0
23-05-2025,Khulna,1668,0
23-05-2025,Rajshahi,1286,0
23-05-2025,Comilla,1406,0
23-05-2025,Mymensingh,1168,14
23-05-2025,Sylhet,593,0
23-05-2025,Barisal,441,0
23-05-2025,Rangpur,844,0
24-05-2025,Dhaka,5570,50
24-05-2025,Chittagong,1493,0
24-05-2025,Khulna,1840,0
24-05-2025,Rajshahi,1390,0
24-05-2025,Comilla,1319,30
24-05-2025,Mymensingh,1141,0
24-05-2025,Sylhet,627,0
24-05-2025,Barisal,469,0
24-05-2025,Rangpur,914,0
25-05-2025,Dhaka,5774,44
25-05-2025,Chittagong,1527,0
25-05-2025,Khulna,1779,0
25-05-2025,Rajshahi,1431,0
25-05-2025,Comilla,1472,10
25-05-2025,Mymensingh,1100,25
25-05-2025,Sylhet,543,15
25-05-2025,Barisal,473,0
25-05-2025,Rangpur,870,0
26-05-2025,Dhaka,5567,45
26-05-2025,Chittagong,1267,0
26-05-2025,Khulna,1721,0
26-05-2025,Rajshahi,1451,0
26-05-2025,Comilla,1215,25
26-05-2025,Mymensingh,1238,19
26-05-2025,Sylhet,621,20
26-05-2025,Barisal,502,0
26-05-2025,Rangpur,918,0
27-05-2025,Dhaka,5993,140
27-05-2025,Chittagong,1554,0
27-05-2025,Khulna,1933,0
27-05-2025,Rajshahi,1702,0
27-05-2025,Comilla,1345,15
27-05-2025,Mymensingh,1266,45
27-05-2025,Sylhet,630,15
27-05-2025,Barisal,504,0
27-05-2025,Rangpur,972,165
28-05-2025,Dhaka,5758,30
28-05-2025,Chittagong,1396,0
28-05-2025,Khulna,1815,0
28-05-2025,Rajshahi,1580,0
28-05-2025,Comilla,1486,20
28-05-2025,Mymensingh,1224,10
28-05-2025,Sylhet,581,0
28-05-2025,Barisal,371,0
28-05-2025,Rangpur,922,109
29-05-2025,Dhaka,4252,0
29-05-2025,Chittagong,1020,0
29-05-2025,Khulna,1356,0
29-05-2025,Rajshahi,1123,0
29-05-2025,Comilla,446,0
29-05-2025,Mymensingh,514,0
29-05-2025,Sylhet,516,0
29-05-2025,Barisal,210,0
29-05-2025,Rangpur,791,0
30-05-2025,Dhaka,4678,0
30-05-2025,Chittagong,1270,0
30-05-2025,Khulna,1665,0
30-05-2025,Rajshahi,1349,0
30-05-2025,Comilla,1193,0
30-05-2025,Mymensingh,994,0
30-05-2025,Sylhet,453,0
30-05-2025,Barisal,381,0
30-05-2025,Rangpur,840,0
31-05-2025,Dhaka,5283,0
31-05-2025,Chittagong,1544,0
31-05-2025,Khulna,1861,0
31-05-2025,Rajshahi,1531,0
31-05-2025,Comilla,1360,0
31-05-2025,Mymensingh,998,0
31-05-2025,Sylhet,448,0
31-05-2025,Barisal,466,0
31-05-2025,Rangpur,868,0
01-06-2025,Dhaka,4984,0
01-06-2025,Chittagong,1162,0
01-06-2025,Khulna,1592,0
01-06-2025,Rajshahi,1145,0
01-06-2025,Comilla,1293,0
01-06-2025,Mymensingh,1070,0
01-06-2025,Sylhet,500,0
01-06-2025,Barisal,476,0
01-06-2025,Rangpur,917,0
02-06-2025,Dhaka,5201,0
02-06-2025,Chittagong,1357,0
02-06-2025,Khulna,1865,0
02-06-2025,Rajshahi,1583,0
02-06-2025,Comilla,1345,0
02-06-2025,Mymensingh,1154,47
02-06-2025,Sylhet,515,0
02-06-2025,Barisal,435,0
02-06-2025,Rangpur,1031,0
03-06-2025,Dhaka,4949,0
03-06-2025,Chittagong,1240,0
03-06-2025,Khulna,1695,0
03-06-2025,Rajshahi,1539,0
03-06-2025,Comilla,1309,0
03-06-2025,Mymensingh,1174,0
03-06-2025,Sylhet,520,0
03-06-2025,Barisal,338,0
03-06-2025,Rangpur,933,0
04-06-2025,Dhaka,4568,0
04-06-2025,Chittagong,1260,0
04-06-2025,Khulna,1747,0
04-06-2025,Rajshahi,1514,0
04-06-2025,Comilla,1308,0
04-06-2025,Mymensingh,1167,0
04-06-2025,Sylhet,519,0
04-06-2025,Barisal,410,0
04-06-2025,Rangpur,1001,0
05-06-2025,Dhaka,3617,0
05-06-2025,Chittagong,1184,0
05-06-2025,Khulna,1743,0
05-06-2025,Rajshahi,1469,0
05-06-2025,Comilla,1433,0
05-06-2025,Mymensingh,1129,0
05-06-2025,Sylhet,584,0
05-06-2025,Barisal,452,0
05-06-2025,Rangpur,989,0
07-06-2025,Dhaka,3274,0
07-06-2025,Chittagong,1100,0
07-06-2025,Khulna,1780,0
07-06-2025,Rajshahi,1467,0
07-06-2025,Comilla,1490,0
07-06-2025,Mymensingh,1157,0
07-06-2025,Sylhet,628,0
07-06-2025,Barisal,500,0
07-06-2025,Rangpur,998,0
08-06-2025,Dhaka,3313,0
08-06-2025,Chittagong,1237,0
08-06-2025,Khulna,1824,0
08-06-2025,Rajshahi,1499,0
08-06-2025,Comilla,1457,0
08-06-2025,Mymensingh,1093,0
08-06-2025,Sylhet,651,0
08-06-2025,Barisal,504,0
08-06-2025,Rangpur,994,0
09-06-2025,Dhaka,3513,0
09-06-2025,Chittagong,1345,0
09-06-2025,Khulna,1906,0
09-06-2025,Rajshahi,1568,0
09-06-2025,Comilla,1505,25
09-06-2025,Mymensingh,1283,0
09-06-2025,Sylhet,648,28
09-06-2025,Barisal,528,0
09-06-2025,Rangpur,1043,16
10-06-2025,Dhaka,3634,0
10-06-2025,Chittagong,1190,0
10-06-2025,Khulna,1881,0
10-06-2025,Rajshahi,1594,0
10-06-2025,Comilla,896,15
10-06-2025,Mymensingh,1321,0
10-06-2025,Sylhet,612,22
10-06-2025,Barisal,516,0
10-06-2025,Rangpur,1063,35
11-06-2025,Dhaka,3702,0
11-06-2025,Chittagong,1284,0
11-06-2025,Khulna,1902,0
11-06-2025,Rajshahi,1629,0
11-06-2025,Comilla,1376,0
11-06-2025,Mymensingh,1296,0
11-06-2025,Sylhet,654,10
11-06-2025,Barisal,529,0
11-06-2025,Rangpur,1007,13
12-06-2025,Dhaka,4085,0
12-06-2025,Chittagong,1296,0
12-06-2025,Khulna,1957,0
12-06-2025,Rajshahi,1694,0
12-06-2025,Comilla,1552,15
12-06-2025,Mymensingh,1336,0
12-06-2025,Sylhet,672,8
12-06-2025,Barisal,506,0
12-06-2025,Rangpur,1067,50
13-06-2025,Dhaka,4338,0
13-06-2025,Chittagong,1320,0
13-06-2025,Khulna,1943,15
13-06-2025,Rajshahi,1709,0
13-06-2025,Comilla,1554,15
13-06-2025,Mymensingh,1356,10
13-06-2025,Sylhet,689,15
13-06-2025,Barisal,505,0
13-06-2025,Rangpur,1110,55
14-06-2025,Dhaka,4702,0
14-06-2025,Chittagong,1430,0
14-06-2025,Khulna,1945,0
14-06-2025,Rajshahi,1718,0
14-06-2025,Comilla,1563,0
14-06-2025,Mymensingh,1260,0
14-06-2025,Sylhet,680,0
14-06-2025,Barisal,525,0
14-06-2025,Rangpur,1060,0
15-06-2025,Dhaka,4826,0
15-06-2025,Chittagong,1497,0
15-06-2025,Khulna,1905,0
15-06-2025,Rajshahi,1670,15
15-06-2025,Comilla,1502,0
15-06-2025,Mymensingh,1289,0
15-06-2025,Sylhet,673,0
15-06-2025,Barisal,498,0
15-06-2025,Rangpur,1090,25
16-06-2025,Dhaka,4943,0
16-06-2025,Chittagong,1434,0
16-06-2025,Khulna,1876,0
16-06-2025,Rajshahi,1480,0
16-06-2025,Comilla,1433,0
16-06-2025,Mymensingh,1094,0
16-06-2025,Sylhet,638,0
16-06-2025,Barisal,492,0
16-06-2025,Rangpur,1062,20
17-06-2025,Dhaka,4837,0
17-06-2025,Chittagong,1381,0
17-06-2025,Khulna,1641,0
17-06-2025,Rajshahi,1448,0
17-06-2025,Comilla,1380,0
17-06-2025,Mymensingh,1193,0
17-06-2025,Sylhet,667,0
17-06-2025,Barisal,445,0
17-06-2025,Rangpur,975,0
18-06-2025,Dhaka,4960,0
18-06-2025,Chittagong,1289,0
18-06-2025,Khulna,1620,0
18-06-2025,Rajshahi,1405,0
18-06-2025,Comilla,1284,0
18-06-2025,Mymensingh,1150,0
18-06-2025,Sylhet,609,0
18-06-2025,Barisal,415,0
18-06-2025,Rangpur,943,0
19-06-2025,Dhaka,5119,0
19-06-2025,Chittagong,1387,0
19-06-2025,Khulna,1569,0
19-06-2025,Rajshahi,1236,0
19-06-2025,Comilla,1315,0
19-06-2025,Mymensingh,1093,0
19-06-2025,Sylhet,587,0
19-06-2025,Barisal,434,0
19-06-2025,Rangpur,913,0
20-06-2025,Dhaka,4577,0
20-06-2025,Chittagong,1366,0
20-06-2025,Khulna,1672,0
20-06-2025,Rajshahi,1341,0
20-06-2025,Comilla,1327,0
20-06-2025,Mymensingh,1122,0
20-06-2025,Sylhet,603,0
20-06-2025,Barisal,444,0
20-06-2025,Rangpur,921,0
21-06-2025,Dhaka,5347,0
21-06-2025,Chittagong,1407,0
21-06-2025,Khulna,1895,0
21-06-2025,Rajshahi,1550,0
21-06-2025,Comilla,1424,0
21-06-2025,Mymensingh,1231,0
21-06-2025,Sylhet,638,0
21-06-2025,Barisal,464,0
21-06-2025,Rangpur,1052,28
22-06-2025,Dhaka,5480,0
22-06-2025,Chittagong,1418,0
22-06-2025,Khulna,1863,0
22-06-2025,Rajshahi,1516,0
22-06-2025,Comilla,1422,0
22-06-2025,Mymensingh,1153,0
22-06-2025,Sylhet,655,0
22-06-2025,Barisal,453,0
22-06-2025,Rangpur,1013,0
23-06-2025,Dhaka,5404,0
23-06-2025,Chittagong,1412,0
23-06-2025,Khulna,1851,0
23-06-2025,Rajshahi,1524,0
23-06-2025,Comilla,1399,0
23-06-2025,Mymensingh,1236,0
23-06-2025,Sylhet,585,0
23-06-2025,Barisal,474,0
23-06-2025,Rangpur,996,0
24-06-2025,Dhaka,5700,0
24-06-2025,Chittagong,1486,0
24-06-2025,Khulna,1817,0
24-06-2025,Rajshahi,1416,0
24-06-2025,Comilla,1398,0
24-06-2025,Mymensingh,1241,28
24-06-2025,Sylhet,661,0
24-06-2025,Barisal,478,0
24-06-2025,Rangpur,1009,0
25-06-2025,Dhaka,5584,0
25-06-2025,Chittagong,1440,0
25-06-2025,Khulna,1819,0
25-06-2025,Rajshahi,1508,0
25-06-2025,Comilla,1427,0
25-06-2025,Mymensingh,1147,30
25-06-2025,Sylhet,638,0
25-06-2025,Barisal,467,0
25-06-2025,Rangpur,1035,36
27-06-2025,Dhaka,4786,0
27-06-2025,Chittagong,1323,0
27-06-2025,Khulna,1733,0
27-06-2025,Rajshahi,1491,0
27-06-2025,Comilla,1324,0
27-06-2025,Mymensingh,1202,0
27-06-2025,Sylhet,639,0
27-06-2025,Barisal,401,0
27-06-2025,Rangpur,998,0
28-06-2025,Dhaka,5354,0
28-06-2025,Chittagong,1386,0
28-06-2025,Khulna,1774,0
28-06-2025,Rajshahi,1568,7
28-06-2025,Comilla,1305,15
28-06-2025,Mymensingh,1253,0
28-06-2025,Sylhet,669,0
28-06-2025,Barisal,458,0
28-06-2025,Rangpur,1040,20
29-06-2025,Dhaka,5448,23
29-06-2025,Chittagong,1417,0
29-06-2025,Khulna,1816,0
29-06-2025,Rajshahi,1514,0
29-06-2025,Comilla,1297,0
29-06-2025,Mymensingh,1238,0
29-06-2025,Sylhet,634,0
29-06-2025,Barisal,467,0
29-06-2025,Rangpur,1046,30
30-06-2025,Dhaka,5450,0
30-06-2025,Chittagong,1489,0
30-06-2025,Khulna,1721,0
30-06-2025,Rajshahi,1438,0
30-06-2025,Comilla,1376,0
30-06-2025,Mymensingh,1229,40
30-06-2025,Sylhet,658,0
30-06-2025,Barisal,435,0
30-06-2025,Rangpur,1003,37
01-07-2025,Dhaka,5435,0
01-07-2025,Chittagong,1496,0
01-07-2025,Khulna,1815,0
01-07-2025,Rajshahi,1607,0
01-07-2025,Comilla,1441,15
01-07-2025,Mymensingh,1251,90
01-07-2025,Sylhet,697,0
01-07-2025,Barisal,482,0
01-07-2025,Rangpur,1085,47
03-07-2025,Dhaka,5192,5
03-07-2025,Chittagong,1407,0
03-07-2025,Khulna,1818,0
03-07-2025,Rajshahi,1520,0
