date,zone,demand_mw,load_shed_mw
28-06-2023,Chittagong,928,0
28-06-2023,Khulna,1309,0
28-06-2023,Rajshahi,1175,0
28-06-2023,Comilla,1171,0
28-06-2023,Mymensingh,925,0
28-06-2023,Sylhet,464,0
28-06-2023,Barisal,412,0
28-06-2023,Rangpur,793,0
29-06-2023,Dhaka,2762,0
29-06-2023,Chittagong,1021,0
29-06-2023,Khulna,1423,0
29-06-2023,Rajshahi,1267,0
29-06-2023,Comilla,1315,0
29-06-2023,Mymensingh,985,0
29-06-2023,Sylhet,492,0
29-06-2023,Barisal,381,0
29-06-2023,Rangpur,811,0
30-06-2023,Dhaka,2604,0
30-06-2023,Chittagong,964,0
30-06-2023,Khulna,1198,0
30-06-2023,Rajshahi,1111,0
30-06-2023,Comilla,917,0
30-06-2023,Mymensingh,826,0
30-06-2023,Sylhet,449,0
30-06-2023,Barisal,348,0
30-06-2023,Rangpur,724,0
01-07-2023,Dhaka,2615,0
01-07-2023,Chittagong,1220,0
01-07-2023,Khulna,1496,0
01-07-2023,Rajshahi,1225,0
01-07-2023,Comilla,1234,0
01-07-2023,Mymensingh,929,0
01-07-2023,Sylhet,467,0
01-07-2023,Barisal,473,0
01-07-2023,Rangpur,872,0
02-07-2023,Dhaka,3025,0
02-07-2023,Chittagong,1333,0
02-07-2023,Khulna,1639,0
02-07-2023,Rajshahi,1249,0
02-07-2023,Comilla,1330,0
02-07-2023,Mymensingh,920,0
02-07-2023,Sylhet,465,0
02-07-2023,Barisal,444,0
02-07-2023,Rangpur,831,0
03-07-2023,Dhaka,3369,0
03-07-2023,Chittagong,1344,0
03-07-2023,Khulna,1712,0
03-07-2023,Rajshahi,1252,0
03-07-2023,Comilla,1399,0
03-07-2023,Mymensingh,1007,0
03-07-2023,Sylhet,507,0
03-07-2023,Barisal,483,0
03-07-2023,Rangpur,838,0
04-07-2023,Dhaka,3843,0
04-07-2023,Chittagong,1350,0
04-07-2023,Khulna,1819,0
04-07-2023,Rajshahi,1386,0
04-07-2023,Comilla,1410,0
04-07-2023,Mymensingh,1101,0
04-07-2023,Sylhet,573,0
04-07-2023,Barisal,499,0
04-07-2023,Rangpur,866,36
05-07-2023,Dhaka,3994,0
05-07-2023,Chittagong,1325,0
05-07-2023,Khulna,1710,0
05-07-2023,Rajshahi,1458,0
05-07-2023,Comilla,1427,0
05-07-2023,Mymensingh,1137,0
05-07-2023,Sylhet,539,0
05-07-2023,Barisal,464,0
05-07-2023,Rangpur,927,0
06-07-2023,Dhaka,3920,0
06-07-2023,Chittagong,1286,0
06-07-2023,Khulna,1659,0
06-07-2023,Rajshahi,1385,0
06-07-2023,Comilla,1322,0
06-07-2023,Mymensingh,1085,0
06-07-2023,Sylhet,557,0
06-07-2023,Barisal,457,0
06-07-2023,Rangpur,915,0
07-07-2023,Dhaka,3940,0
07-07-2023,Chittagong,1318,0
07-07-2023,Khulna,1678,0
07-07-2023,Rajshahi,1307,143
07-07-2023,Comilla,1314,0
07-07-2023,Mymensingh,1083,0
07-07-2023,Sylhet,486,0
07-07-2023,Barisal,422,0
07-07-2023,Rangpur,928,0
08-07-2023,Dhaka,4441,0
08-07-2023,Chittagong,1329,0
08-07-2023,Khulna,1774,0
08-07-2023,Rajshahi,1442,0
08-07-2023,Comilla,1372,0
08-07-2023,Mymensingh,1107,0
08-07-2023,Sylhet,581,0
08-07-2023,Barisal,459,0
08-07-2023,Rangpur,928,0
09-07-2023,Dhaka,4776,0
09-07-2023,Chittagong,1368,0
09-07-2023,Khulna,1867,160
09-07-2023,Rajshahi,1551,80
09-07-2023,Comilla,1425,80
09-07-2023,Mymensingh,1213,120
09-07-2023,Sylhet,517,71
09-07-2023,Barisal,490,0
09-07-2023,Rangpur,964,100
10-07-2023,Dhaka,4943,35
10-07-2023,Chittagong,1269,0
10-07-2023,Khulna,1830,2
10-07-2023,Rajshahi,1530,0
10-07-2023,Comilla,1405,10
10-07-2023,Mymensingh,1131,80
10-07-2023,Sylhet,564,0
10-07-2023,Barisal,462,0
10-07-2023,Rangpur,966,165
11-07-2023,Dhaka,4899,12
11-07-2023,Chittagong,1439,0
11-07-2023,Khulna,1839,0
11-07-2023,Rajshahi,1554,0
11-07-2023,Comilla,1403,0
11-07-2023,Mymensingh,1192,97
11-07-2023,Sylhet,586,0
11-07-2023,Barisal,463,0
11-07-2023,Rangpur,947,111
12-07-2023,Dhaka,4905,0
12-07-2023,Chittagong,1430,0
12-07-2023,Khulna,1755,0
12-07-2023,Rajshahi,1498,0
12-07-2023,Comilla,1434,0
12-07-2023,Mymensingh,1120,116
12-07-2023,Sylhet,557,0
12-07-2023,Barisal,462,0
12-07-2023,Rangpur,962,55
13-07-2023,Dhaka,5010,0
13-07-2023,Chittagong,1372,0
13-07-2023,Khulna,1841,0
13-07-2023,Rajshahi,1466,0
13-07-2023,Comilla,1385,0
13-07-2023,Mymensingh,1203,154
13-07-2023,Sylhet,558,0
13-07-2023,Barisal,450,0
13-07-2023,Rangpur,948,0
14-07-2023,Dhaka,4526,0
14-07-2023,Chittagong,1267,0
14-07-2023,Khulna,1739,0
14-07-2023,Rajshahi,1394,0
14-07-2023,Comilla,1367,0
14-07-2023,Mymensingh,1110,55
14-07-2023,Sylhet,567,0
14-07-2023,Barisal,429,0
14-07-2023,Rangpur,861,79
15-07-2023,Dhaka,4918,0
15-07-2023,Chittagong,1373,0
15-07-2023,Khulna,1761,0
15-07-2023,Rajshahi,1495,0
15-07-2023,Comilla,1364,0
15-07-2023,Mymensingh,1128,0
15-07-2023,Sylhet,598,0
15-07-2023,Barisal,424,0
15-07-2023,Rangpur,966,0
16-07-2023,Dhaka,4853,22
16-07-2023,Chittagong,1270,0
16-07-2023,Khulna,1766,0
16-07-2023,Rajshahi,1472,0
16-07-2023,Comilla,1376,15
16-07-2023,Mymensingh,1136,73
16-07-2023,Sylhet,597,0
16-07-2023,Barisal,446,0
16-07-2023,Rangpur,965,51
17-07-2023,Dhaka,5055,37
17-07-2023,Chittagong,1422,0
17-07-2023,Khulna,1799,58
17-07-2023,Rajshahi,1519,0
17-07-2023,Comilla,1407,0
17-07-2023,Mymensingh,1214,144
17-07-2023,Sylhet,566,0
17-07-2023,Barisal,463,0
17-07-2023,Rangpur,1011,110
18-07-2023,Dhaka,5200,100
18-07-2023,Chittagong,1353,0
18-07-2023,Khulna,1820,0
18-07-2023,Rajshahi,1518,56
18-07-2023,Comilla,1384,157
18-07-2023,Mymensingh,1180,150
18-07-2023,Sylhet,640,0
18-07-2023,Barisal,473,0
18-07-2023,Rangpur,982,188
19-07-2023,Dhaka,5296,138
19-07-2023,Chittagong,1440,0
19-07-2023,Khulna,1892,172
19-07-2023,Rajshahi,1632,100
19-07-2023,Comilla,1303,180
19-07-2023,Mymensingh,1239,200
19-07-2023,Sylhet,632,90
19-07-2023,Barisal,480,40
19-07-2023,Rangpur,991,180
20-07-2023,Dhaka,5244,82
20-07-2023,Chittagong,1395,0
20-07-2023,Khulna,1838,0
20-07-2023,Rajshahi,1598,0
20-07-2023,Comilla,1513,85
20-07-2023,Mymensingh,1105,177
20-07-2023,Sylhet,555,0
20-07-2023,Barisal,477,0
20-07-2023,Rangpur,987,76
21-07-2023,Dhaka,4593,0
21-07-2023,Chittagong,1422,0
21-07-2023,Khulna,1771,0
21-07-2023,Rajshahi,1497,0
21-07-2023,Comilla,1349,0
21-07-2023,Mymensingh,1137,15
21-07-2023,Sylhet,582,0
21-07-2023,Barisal,452,0
21-07-2023,Rangpur,964,0
22-07-2023,Dhaka,5093,0
22-07-2023,Chittagong,1484,0
22-07-2023,Khulna,1779,0
22-07-2023,Rajshahi,1587,0
22-07-2023,Comilla,1407,0
22-07-2023,Mymensingh,1213,120
22-07-2023,Sylhet,617,0
22-07-2023,Barisal,469,0
22-07-2023,Rangpur,1207,108
23-07-2023,Dhaka,5303,52
23-07-2023,Chittagong,1463,132
23-07-2023,Khulna,1736,142
23-07-2023,Rajshahi,1556,100
23-07-2023,Comilla,1329,140
23-07-2023,Mymensingh,1145,105
23-07-2023,Sylhet,636,0
23-07-2023,Barisal,481,0
23-07-2023,Rangpur,965,115
24-07-2023,Dhaka,5184,45
24-07-2023,Chittagong,1564,0
24-07-2023,Khulna,1847,77
24-07-2023,Rajshahi,1719,0
24-07-2023,Comilla,1325,122
24-07-2023,Mymensingh,1182,107
24-07-2023,Sylhet,588,65
24-07-2023,Barisal,485,0
24-07-2023,Rangpur,999,92
25-07-2023,Dhaka,5241,0
25-07-2023,Chittagong,1451,0
25-07-2023,Khulna,1786,0
25-07-2023,Rajshahi,1681,25
25-07-2023,Comilla,1412,64
25-07-2023,Mymensingh,1227,210
25-07-2023,Sylhet,613,35
25-07-2023,Barisal,454,0
25-07-2023,Rangpur,1041,50
26-07-2023,Dhaka,5148,0
26-07-2023,Chittagong,1402,0
26-07-2023,Khulna,1776,0
26-07-2023,Rajshahi,1631,30
26-07-2023,Comilla,1433,40
26-07-2023,Mymensingh,1201,100
26-07-2023,Sylhet,546,0
26-07-2023,Barisal,472,0
26-07-2023,Rangpur,1042,74
27-07-2023,Dhaka,5091,0
27-07-2023,Chittagong,1415,0
27-07-2023,Khulna,1749,0
27-07-2023,Rajshahi,1616,0
27-07-2023,Comilla,1368,25
27-07-2023,Mymensingh,1245,193
27-07-2023,Sylhet,607,0
27-07-2023,Barisal,449,0
27-07-2023,Rangpur,1059,122
28-07-2023,Dhaka,4513,0
28-07-2023,Chittagong,1289,0
28-07-2023,Khulna,1756,0
28-07-2023,Rajshahi,1599,0
28-07-2023,Comilla,1337,22
28-07-2023,Mymensingh,1197,23
28-07-2023,Sylhet,578,140
28-07-2023,Barisal,451,0
28-07-2023,Rangpur,956,8
29-07-2023,Dhaka,4920,25
29-07-2023,Chittagong,1356,0
29-07-2023,Khulna,1785,0
29-07-2023,Rajshahi,1645,0
29-07-2023,Comilla,1447,32
29-07-2023,Mymensingh,1221,52
29-07-2023,Sylhet,622,11
29-07-2023,Barisal,474,0
29-07-2023,Rangpur,993,0
30-07-2023,Dhaka,5217,40
30-07-2023,Chittagong,1482,0
30-07-2023,Khulna,1822,89
30-07-2023,Rajshahi,1641,20
30-07-2023,Comilla,1391,105
30-07-2023,Mymensingh,1233,100
30-07-2023,Sylhet,629,20
30-07-2023,Barisal,521,70
30-07-2023,Rangpur,968,125
31-07-2023,Dhaka,4936,40
31-07-2023,Chittagong,1484,0
31-07-2023,Khulna,1868,0
31-07-2023,Rajshahi,1575,60
31-07-2023,Comilla,1094,40
31-07-2023,Mymensingh,1288,170
31-07-2023,Sylhet,538,0
31-07-2023,Barisal,474,0
31-07-2023,Rangpur,1134,90
01-08-2023,Dhaka,5003,10
01-08-2023,Chittagong,1343,0
01-08-2023,Khulna,1529,0
01-08-2023,Rajshahi,1487,0
01-08-2023,Comilla,1088,36
01-08-2023,Mymensingh,1107,0
01-08-2023,Sylhet,573,25
01-08-2023,Barisal,211,0
01-08-2023,Rangpur,1060,25
02-08-2023,Dhaka,4915,0
02-08-2023,Chittagong,1359,0
02-08-2023,Khulna,1629,0
02-08-2023,Rajshahi,1528,20
02-08-2023,Comilla,1308,30
02-08-2023,Mymensingh,1196,105
02-08-2023,Sylhet,605,62
02-08-2023,Barisal,411,0
02-08-2023,Rangpur,1002,0
03-08-2023,Dhaka,4899,10
03-08-2023,Chittagong,1300,0
03-08-2023,Khulna,1749,0
03-08-2023,Rajshahi,1576,48
03-08-2023,Comilla,1345,20
03-08-2023,Mymensingh,1217,84
03-08-2023,Sylhet,593,47
03-08-2023,Barisal,439,0
03-08-2023,Rangpur,1015,0
04-08-2023,Dhaka,4210,0
04-08-2023,Chittagong,1241,0
04-08-2023,Khulna,1620,0
04-08-2023,Rajshahi,1539,0
04-08-2023,Comilla,1236,0
04-08-2023,Mymensingh,1129,0
04-08-2023,Sylhet,545,0
04-08-2023,Barisal,408,0
04-08-2023,Rangpur,877,0
05-08-2023,Dhaka,4788,15
05-08-2023,Chittagong,1189,0
05-08-2023,Khulna,1709,0
05-08-2023,Rajshahi,1501,33
05-08-2023,Comilla,1294,15
05-08-2023,Mymensingh,1155,75
05-08-2023,Sylhet,576,0
05-08-2023,Barisal,415,0
05-08-2023,Rangpur,997,22
06-08-2023,Dhaka,4665,25
06-08-2023,Chittagong,1139,25
06-08-2023,Khulna,1638,0
06-08-2023,Rajshahi,1484,30
06-08-2023,Comilla,1199,0
06-08-2023,Mymensingh,1122,15
06-08-2023,Sylhet,496,0
06-08-2023,Barisal,400,0
06-08-2023,Rangpur,996,38
07-08-2023,Dhaka,4420,0
07-08-2023,Chittagong,1039,0
07-08-2023,Khulna,1456,0
07-08-2023,Rajshahi,1264,0
07-08-2023,Comilla,1163,0
07-08-2023,Mymensingh,982,0
07-08-2023,Sylhet,538,0
07-08-2023,Barisal,337,0
07-08-2023,Rangpur,963,0
08-08-2023,Dhaka,4653,0
08-08-2023,Chittagong,981,0
08-08-2023,Khulna,1562,0
08-08-2023,Rajshahi,1302,0
08-08-2023,Comilla,1214,0
08-08-2023,Mymensingh,1087,0
08-08-2023,Sylhet,509,0
08-08-2023,Barisal,384,0
08-08-2023,Rangpur,896,0
09-08-2023,Dhaka,4725,60
09-08-2023,Chittagong,1083,0
09-08-2023,Khulna,1618,0
09-08-2023,Rajshahi,1412,0
09-08-2023,Comilla,1318,0
09-08-2023,Mymensingh,1158,50
09-08-2023,Sylhet,527,0
09-08-2023,Barisal,394,0
09-08-2023,Rangpur,947,0
10-08-2023,Dhaka,4765,0
10-08-2023,Chittagong,1181,0
10-08-2023,Khulna,1664,0
10-08-2023,Rajshahi,1444,35
10-08-2023,Comilla,1268,0
10-08-2023,Mymensingh,1136,78
10-08-2023,Sylhet,566,0
10-08-2023,Barisal,384,0
10-08-2023,Rangpur,982,47
11-08-2023,Dhaka,4232,0
11-08-2023,Chittagong,1170,0
11-08-2023,Khulna,1673,0
11-08-2023,Rajshahi,1396,0
11-08-2023,Comilla,1281,0
11-08-2023,Mymensingh,1151,0
11-08-2023,Sylhet,540,0
11-08-2023,Barisal,416,0
11-08-2023,Rangpur,920,0
12-08-2023,Dhaka,4887,25
12-08-2023,Chittagong,1257,0
12-08-2023,Khulna,1575,0
12-08-2023,Rajshahi,1346,0
12-08-2023,Comilla,1276,0
12-08-2023,Mymensingh,1043,60
12-08-2023,Sylhet,565,0
12-08-2023,Barisal,424,0
12-08-2023,Rangpur,943,0
13-08-2023,Dhaka,4673,0
13-08-2023,Chittagong,1195,0
13-08-2023,Khulna,1632,0
13-08-2023,Rajshahi,1326,0
13-08-2023,Comilla,1206,0
13-08-2023,Mymensingh,1042,0
13-08-2023,Sylhet,541,0
13-08-2023,Barisal,406,0
13-08-2023,Rangpur,882,0
14-08-2023,Dhaka,4656,20
14-08-2023,Chittagong,1205,0
14-08-2023,Khulna,1687,0
14-08-2023,Rajshahi,1443,0
14-08-2023,Comilla,1313,0
14-08-2023,Mymensingh,1193,102
14-08-2023,Sylhet,531,0
14-08-2023,Barisal,432,0
14-08-2023,Rangpur,982,0
15-08-2023,Dhaka,4322,0
15-08-2023,Chittagong,1212,0
15-08-2023,Khulna,1666,0
15-08-2023,Rajshahi,1502,0
15-08-2023,Comilla,1336,0
15-08-2023,Mymensingh,1190,20
15-08-2023,Sylhet,583,0
15-08-2023,Barisal,449,0
15-08-2023,Rangpur,979,97
16-08-2023,Dhaka,4902,0
16-08-2023,Chittagong,1347,0
16-08-2023,Khulna,1736,0
16-08-2023,Rajshahi,1509,30
16-08-2023,Comilla,1230,90
16-08-2023,Mymensingh,1201,160
16-08-2023,Sylhet,648,39
16-08-2023,Barisal,473,0
16-08-2023,Rangpur,1001,100
17-08-2023,Dhaka,5018,45
17-08-2023,Chittagong,1304,0
17-08-2023,Khulna,1754,10
17-08-2023,Rajshahi,1562,45
17-08-2023,Comilla,1354,113
17-08-2023,Mymensingh,1215,114
17-08-2023,Sylhet,602,10
17-08-2023,Barisal,478,0
17-08-2023,Rangpur,967,100
18-08-2023,Dhaka,4439,0
18-08-2023,Chittagong,1277,0
18-08-2023,Khulna,1665,0
18-08-2023,Rajshahi,1448,0
18-08-2023,Comilla,1284,39
18-08-2023,Mymensingh,1230,79
18-08-2023,Sylhet,612,0
18-08-2023,Barisal,434,0
18-08-2023,Rangpur,958,27
19-08-2023,Dhaka,4861,10
19-08-2023,Chittagong,1368,77
19-08-2023,Khulna,1727,164
19-08-2023,Rajshahi,1372,82
19-08-2023,Comilla,1320,55
19-08-2023,Mymensingh,1204,90
19-08-2023,Sylhet,620,0
19-08-2023,Barisal,464,0
19-08-2023,Rangpur,998,156
20-08-2023,Dhaka,5085,10
20-08-2023,Chittagong,1337,0
20-08-2023,Khulna,1786,75
20-08-2023,Rajshahi,1558,70
20-08-2023,Comilla,1365,79
20-08-2023,Mymensingh,1233,150
20-08-2023,Sylhet,619,20
20-08-2023,Barisal,478,0
20-08-2023,Rangpur,963,120
21-08-2023,Dhaka,5176,35
21-08-2023,Chittagong,1315,35
21-08-2023,Khulna,1820,84
21-08-2023,Rajshahi,1586,110
21-08-2023,Comilla,1412,120
21-08-2023,Mymensingh,1202,90
21-08-2023,Sylhet,610,45
21-08-2023,Barisal,491,0
21-08-2023,Rangpur,970,110
22-08-2023,Dhaka,4827,0
22-08-2023,Chittagong,1220,0
22-08-2023,Khulna,1768,0
22-08-2023,Rajshahi,1575,0
22-08-2023,Comilla,1329,25
22-08-2023,Mymensingh,1214,217
22-08-2023,Sylhet,558,15
22-08-2023,Barisal,415,0
22-08-2023,Rangpur,879,0
23-08-2023,Dhaka,4881,20
23-08-2023,Chittagong,1273,0
23-08-2023,Khulna,1614,0
23-08-2023,Rajshahi,1444,0
23-08-2023,Comilla,1319,0
23-08-2023,Mymensingh,1185,115
23-08-2023,Sylhet,563,8
23-08-2023,Barisal,429,0
23-08-2023,Rangpur,853,0
24-08-2023,Dhaka,4750,0
24-08-2023,Chittagong,1278,0
24-08-2023,Khulna,1705,0
24-08-2023,Rajshahi,1443,0
24-08-2023,Comilla,1296,0
24-08-2023,Mymensingh,1155,41
24-08-2023,Sylhet,561,0
24-08-2023,Barisal,444,0
24-08-2023,Rangpur,888,0
25-08-2023,Dhaka,4017,0
25-08-2023,Chittagong,1186,0
25-08-2023,Khulna,1352,0
25-08-2023,Rajshahi,1232,0
25-08-2023,Comilla,1219,0
25-08-2023,Mymensingh,1049,0
25-08-2023,Sylhet,536,0
25-08-2023,Barisal,380,0
25-08-2023,Rangpur,790,0
26-08-2023,Dhaka,4593,30
26-08-2023,Chittagong,1218,0
26-08-2023,Khulna,1593,0
26-08-2023,Rajshahi,1335,0
26-08-2023,Comilla,1250,11
26-08-2023,Mymensingh,1138,10
26-08-2023,Sylhet,533,10
26-08-2023,Barisal,412,0
26-08-2023,Rangpur,888,0
27-08-2023,Dhaka,4933,0
27-08-2023,Chittagong,1230,0
27-08-2023,Khulna,1742,0
27-08-2023,Rajshahi,1474,0
27-08-2023,Comilla,1270,0
27-08-2023,Mymensingh,1160,65
27-08-2023,Sylhet,500,0
27-08-2023,Barisal,425,0
27-08-2023,Rangpur,937,30
28-08-2023,Dhaka,4954,15
28-08-2023,Chittagong,1339,0
28-08-2023,Khulna,1791,0
28-08-2023,Rajshahi,1503,105
28-08-2023,Comilla,1278,0
28-08-2023,Mymensingh,1152,50
28-08-2023,Sylhet,541,0
28-08-2023,Barisal,423,0
28-08-2023,Rangpur,960,24
29-08-2023,Dhaka,4940,10
29-08-2023,Chittagong,1499,0
29-08-2023,Khulna,1789,0
29-08-2023,Rajshahi,1567,0
29-08-2023,Comilla,1400,10
29-08-2023,Mymensingh,1186,51
29-08-2023,Sylhet,598,0
29-08-2023,Barisal,444,0
29-08-2023,Rangpur,974,200
30-08-2023,Dhaka,5141,25
30-08-2023,Chittagong,1408,0
30-08-2023,Khulna,1857,0
30-08-2023,Rajshahi,1564,20
30-08-2023,Comilla,1253,150
30-08-2023,Mymensingh,1243,80
30-08-2023,Sylhet,581,60
30-08-2023,Barisal,486,0
30-08-2023,Rangpur,974,58
31-08-2023,Dhaka,5079,40
31-08-2023,Chittagong,1415,0
31-08-2023,Khulna,1842,0
31-08-2023,Rajshahi,1542,78
31-08-2023,Comilla,1345,100
31-08-2023,Mymensingh,1225,85
31-08-2023,Sylhet,602,60
31-08-2023,Barisal,461,0
31-08-2023,Rangpur,1016,100
01-09-2023,Dhaka,4439,0
01-09-2023,Chittagong,1359,0
01-09-2023,Khulna,1711,0
01-09-2023,Rajshahi,1539,0
01-09-2023,Comilla,1385,18
01-09-2023,Mymensingh,1253,70
01-09-2023,Sylhet,597,27
01-09-2023,Barisal,446,0
01-09-2023,Rangpur,975,20
02-09-2023,Dhaka,4997,10
02-09-2023,Chittagong,1082,0
02-09-2023,Khulna,1808,0
02-09-2023,Rajshahi,1585,0
02-09-2023,Comilla,1427,45
02-09-2023,Mymensingh,1272,125
02-09-2023,Sylhet,573,45
02-09-2023,Barisal,468,0
02-09-2023,Rangpur,1003,103
03-09-2023,Dhaka,4976,80
03-09-2023,Chittagong,1311,0
03-09-2023,Khulna,1738,0
03-09-2023,Rajshahi,1603,100
03-09-2023,Comilla,1384,70
03-09-2023,Mymensingh,1230,100
03-09-2023,Sylhet,639,95
03-09-2023,Barisal,478,0
03-09-2023,Rangpur,1040,130
04-09-2023,Dhaka,5169,60
04-09-2023,Chittagong,1453,0
04-09-2023,Khulna,1720,130
04-09-2023,Rajshahi,1549,0
04-09-2023,Comilla,1272,170
04-09-2023,Mymensingh,1212,130
04-09-2023,Sylhet,647,80
04-09-2023,Barisal,456,0
04-09-2023,Rangpur,997,135
05-09-2023,Dhaka,5117,42
05-09-2023,Chittagong,1316,185
05-09-2023,Khulna,1787,112
05-09-2023,Rajshahi,1647,30
05-09-2023,Comilla,1298,119
05-09-2023,Mymensingh,1229,145
05-09-2023,Sylhet,619,65
05-09-2023,Barisal,487,0
05-09-2023,Rangpur,1001,124
06-09-2023,Dhaka,4731,50
06-09-2023,Chittagong,1308,0
06-09-2023,Khulna,1792,0
06-09-2023,Rajshahi,1583,20
06-09-2023,Comilla,1394,100
06-09-2023,Mymensingh,1177,222
06-09-2023,Sylhet,638,105
06-09-2023,Barisal,471,0
06-09-2023,Rangpur,871,0
07-09-2023,Dhaka,4903,0
07-09-2023,Chittagong,1365,0
07-09-2023,Khulna,1651,10
07-09-2023,Rajshahi,1378,0
07-09-2023,Comilla,1422,180
07-09-2023,Mymensingh,1064,10
07-09-2023,Sylhet,648,50
07-09-2023,Barisal,428,0
07-09-2023,Rangpur,1017,108
08-09-2023,Dhaka,4265,0
08-09-2023,Chittagong,1295,0
08-09-2023,Khulna,1581,0
08-09-2023,Rajshahi,1323,0
08-09-2023,Comilla,1253,0
08-09-2023,Mymensingh,1143,39
08-09-2023,Sylhet,549,0
08-09-2023,Barisal,397,0
08-09-2023,Rangpur,873,0
09-09-2023,Dhaka,4905,5
09-09-2023,Chittagong,1403,52
09-09-2023,Khulna,1806,0
09-09-2023,Rajshahi,1487,0
09-09-2023,Comilla,1342,42
09-09-2023,Mymensingh,1196,45
09-09-2023,Sylhet,603,40
09-09-2023,Barisal,465,0
09-09-2023,Rangpur,948,42
10-09-2023,Dhaka,5021,80
10-09-2023,Chittagong,1403,0
10-09-2023,Khulna,1800,0
10-09-2023,Rajshahi,1574,10
10-09-2023,Comilla,1404,100
10-09-2023,Mymensingh,1278,300
10-09-2023,Sylhet,631,46
10-09-2023,Barisal,483,0
10-09-2023,Rangpur,1017,95
11-09-2023,Dhaka,5044,27
11-09-2023,Chittagong,1363,0
11-09-2023,Khulna,1770,0
11-09-2023,Rajshahi,1543,0
11-09-2023,Comilla,1443,165
11-09-2023,Mymensingh,1247,138
11-09-2023,Sylhet,622,18
11-09-2023,Barisal,443,0
11-09-2023,Rangpur,1000,79
12-09-2023,Dhaka,4891,0
12-09-2023,Chittagong,1278,0
12-09-2023,Khulna,1726,0
12-09-2023,Rajshahi,1514,0
12-09-2023,Comilla,1435,135
12-09-2023,Mymensingh,1222,130
12-09-2023,Sylhet,636,25
12-09-2023,Barisal,461,0
12-09-2023,Rangpur,985,53
13-09-2023,Dhaka,4929,0
13-09-2023,Chittagong,1326,0
13-09-2023,Khulna,1699,0
13-09-2023,Rajshahi,1551,0
13-09-2023,Comilla,1392,58
13-09-2023,Mymensingh,1234,86
13-09-2023,Sylhet,608,51
13-09-2023,Barisal,409,0
13-09-2023,Rangpur,1016,94
14-09-2023,Dhaka,4909,15
14-09-2023,Chittagong,1243,0
14-09-2023,Khulna,1656,0
14-09-2023,Rajshahi,1475,0
14-09-2023,Comilla,1322,25
14-09-2023,Mymensingh,1209,90
14-09-2023,Sylhet,617,80
14-09-2023,Barisal,425,0
14-09-2023,Rangpur,1007,70
15-09-2023,Dhaka,4426,0
15-09-2023,Chittagong,1287,0
15-09-2023,Khulna,1656,0
15-09-2023,Rajshahi,1466,0
15-09-2023,Comilla,1380,30
15-09-2023,Mymensingh,1234,48
15-09-2023,Sylhet,620,40
15-09-2023,Barisal,440,0
15-09-2023,Rangpur,955,0
16-09-2023,Dhaka,5091,0
16-09-2023,Chittagong,1395,0
16-09-2023,Khulna,1841,0
16-09-2023,Rajshahi,1535,7
16-09-2023,Comilla,1436,80
16-09-2023,Mymensingh,1299,138
16-09-2023,Sylhet,620,80
16-09-2023,Barisal,464,0
16-09-2023,Rangpur,994,88
17-09-2023,Dhaka,5472,25
17-09-2023,Chittagong,1333,0
17-09-2023,Khulna,1839,35
17-09-2023,Rajshahi,1518,0
17-09-2023,Comilla,895,20
17-09-2023,Mymensingh,1233,245
17-09-2023,Sylhet,606,110
17-09-2023,Barisal,459,0
17-09-2023,Rangpur,996,160
18-09-2023,Dhaka,5146,0
18-09-2023,Chittagong,1293,0
18-09-2023,Khulna,1625,0
18-09-2023,Rajshahi,1488,0
18-09-2023,Comilla,1272,25
18-09-2023,Mymensingh,1221,122
18-09-2023,Sylhet,633,30
18-09-2023,Barisal,380,0
18-09-2023,Rangpur,964,0
19-09-2023,Dhaka,4721,0
19-09-2023,Chittagong,1313,0
19-09-2023,Khulna,1596,0
19-09-2023,Rajshahi,1328,0
19-09-2023,Comilla,1258,25
19-09-2023,Mymensingh,1138,132
19-09-2023,Sylhet,602,30
19-09-2023,Barisal,353,0
19-09-2023,Rangpur,934,0
20-09-2023,Dhaka,4764,0
20-09-2023,Chittagong,1242,0
20-09-2023,Khulna,1495,0
20-09-2023,Rajshahi,1300,0
20-09-2023,Comilla,1200,0
20-09-2023,Mymensingh,1092,44
20-09-2023,Sylhet,448,0
20-09-2023,Barisal,360,0
20-09-2023,Rangpur,842,0
21-09-2023,Dhaka,4705,0
21-09-2023,Chittagong,1263,0
21-09-2023,Khulna,1485,0
21-09-2023,Rajshahi,1218,0
21-09-2023,Comilla,1170,0
21-09-2023,Mymensingh,905,0
21-09-2023,Sylhet,511,0
21-09-2023,Barisal,408,0
21-09-2023,Rangpur,676,0
22-09-2023,Dhaka,4097,0
22-09-2023,Chittagong,1225,0
22-09-2023,Khulna,1430,0
22-09-2023,Rajshahi,1170,0
22-09-2023,Comilla,1218,0
22-09-2023,Mymensingh,981,0
22-09-2023,Sylhet,490,0
22-09-2023,Barisal,395,0
22-09-2023,Rangpur,633,0
23-09-2023,Dhaka,4656,0
23-09-2023,Chittagong,1417,0
23-09-2023,Khulna,1529,0
23-09-2023,Rajshahi,1286,0
23-09-2023,Comilla,1201,0
23-09-2023,Mymensingh,1055,37
23-09-2023,Sylhet,525,0
23-09-2023,Barisal,402,0
23-09-2023,Rangpur,681,0
24-09-2023,Dhaka,4692,0
24-09-2023,Chittagong,1320,0
24-09-2023,Khulna,1479,0
24-09-2023,Rajshahi,1100,0
24-09-2023,Comilla,1260,0
